game_id|home|player_id|player_name|team_id|team_name|period|minutes_remaining|seconds_remaining|event_type|shot_type|shot_distance|loc_x|loc_y
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|4|47|Made Shot|3PT Field Goal|24|-0.5|30.05
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|3|37|Made Shot|2PT Field Goal|9|-0|14.65
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|2|59|Made Shot|2PT Field Goal|1|-0.6|6.35
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|0|29|Missed Shot|3PT Field Goal|37|-0|42.65
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|8|35|Missed Shot|3PT Field Goal|22|-22.7|7.45
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|7|38|Made Shot|3PT Field Goal|26|15.6|26.35
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|5|40|Made Shot|2PT Field Goal|2|-2.2|6.55
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|0|18|Missed Shot|3PT Field Goal|25|-18.3|23.55
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|10|56|Missed Shot|2PT Field Goal|9|-1.5|14.75
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|8|5|Missed Shot|2PT Field Goal|10|4.3|14.45
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|3|40|Made Shot|3PT Field Goal|27|-17.4|26.75
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|2|18|Missed Shot|3PT Field Goal|26|-6.6|31.25
22300060|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|0|0|Missed Shot|3PT Field Goal|36|8.9|41.05
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|11|16|Made Shot|3PT Field Goal|28|18.9|25.95
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|9|5|Missed Shot|3PT Field Goal|26|-11.3|28.95
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|4|22|Made Shot|3PT Field Goal|28|14.6|30.05
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|1|3|13|Made Shot|2PT Field Goal|5|-4.3|8.35
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|7|11|Missed Shot|3PT Field Goal|27|-14.5|28.95
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|6|42|Missed Shot|2PT Field Goal|19|12.8|20.25
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|6|16|Made Shot|2PT Field Goal|4|3.2|8.55
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|4|51|Missed Shot|3PT Field Goal|28|2.2|34.05
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|4|22|Missed Shot|2PT Field Goal|5|-4.3|8.65
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|3|16|Missed Shot|3PT Field Goal|27|14.7|28.85
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|2|0|1|Missed Shot|3PT Field Goal|48|-12|52.45
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|8|54|Made Shot|3PT Field Goal|26|-18.8|23.75
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|8|40|Missed Shot|3PT Field Goal|29|-14.1|31.05
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|8|21|Made Shot|2PT Field Goal|4|-3.4|8.85
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|7|36|Missed Shot|3PT Field Goal|25|12.3|27.95
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|1|38|Made Shot|2PT Field Goal|4|-3.2|8.85
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|3|0|0|Missed Shot|3PT Field Goal|36|-20.3|35.25
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|4|11|0|Missed Shot|3PT Field Goal|27|-21|22.55
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|4|2|18|Missed Shot|3PT Field Goal|28|-15|29.15
22300062|Home|201939|Stephen Curry|1610612744|Golden State Warriors|4|0|31|Made Shot|3PT Field Goal|23|22.7|11.35
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|11|2|Missed Shot|3PT Field Goal|26|14.6|27.15
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|8|57|Made Shot|2PT Field Goal|5|4.3|7.95
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|7|44|Made Shot|3PT Field Goal|27|-13.7|28.85
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|5|56|Missed Shot|3PT Field Goal|26|11.8|29.15
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|5|16|Made Shot|2PT Field Goal|17|9.2|19.75
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|7|44|Made Shot|2PT Field Goal|2|-1.3|7.65
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|6|56|Made Shot|3PT Field Goal|25|-0|30.95
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|4|21|Made Shot|3PT Field Goal|24|-12.4|26.25
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|2|26|Missed Shot|3PT Field Goal|27|21.7|21.65
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|10|55|Made Shot|2PT Field Goal|3|-1.3|8.65
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|9|30|Made Shot|3PT Field Goal|26|-9.4|29.85
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|8|36|Made Shot|3PT Field Goal|26|-17.2|25.65
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|8|14|Missed Shot|2PT Field Goal|6|-5.8|6.85
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|6|29|Made Shot|2PT Field Goal|18|5.3|23.25
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|5|24|Made Shot|3PT Field Goal|27|5.5|32.15
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|4|52|Made Shot|2PT Field Goal|4|-3.9|7.95
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|11|44|Missed Shot|2PT Field Goal|19|-11.3|20.95
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|4|38|Made Shot|2PT Field Goal|19|-11.4|21.05
22300087|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|0|43|Made Shot|3PT Field Goal|28|15.8|28.85
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|10|43|Missed Shot|3PT Field Goal|26|-5.5|31.45
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|9|26|Missed Shot|3PT Field Goal|24|-9.1|28.35
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|1|5|28|Made Shot|3PT Field Goal|25|22.8|15.95
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|2|1|52|Missed Shot|3PT Field Goal|25|-4.4|30.65
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|9|10|Missed Shot|3PT Field Goal|25|13.1|27.15
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|7|16|Made Shot|3PT Field Goal|27|-23.2|19.25
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|6|46|Missed Shot|3PT Field Goal|26|5.6|30.85
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|3|6|19|Missed Shot|2PT Field Goal|9|-9.2|8.25
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|6|51|Missed Shot|3PT Field Goal|22|22.2|7.85
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|5|9|Made Shot|3PT Field Goal|25|-19.9|21.35
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|4|31|Made Shot|3PT Field Goal|27|19|24.55
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|3|55|Made Shot|3PT Field Goal|25|15.7|25.85
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|3|19|Made Shot|3PT Field Goal|25|-21.2|19.25
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|2|41|Missed Shot|3PT Field Goal|30|14.6|32.35
22300096|Away|201939|Stephen Curry|1610612744|Golden State Warriors|4|2|14|Missed Shot|2PT Field Goal|6|-4.3|10.25
