"","game_id","home","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","shot_type","shot_distance","loc_x","loc_y"
"1",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",8,17,"Missed Shot","3PT Field Goal",24,18.8,20.55
"2",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",7,0,"Made Shot","3PT Field Goal",28,-14.5,29.55
"3",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",6,15,"Made Shot","3PT Field Goal",27,-5,32.45
"4",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",3,23,"Missed Shot","2PT Field Goal",4,4.5,5.25
"5",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",2,29,"Made Shot","3PT Field Goal",24,-23,13.55
"6",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",1,43,"Missed Shot","3PT Field Goal",25,4.3,30.55
"7",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,46,"Missed Shot","3PT Field Goal",25,-17.4,24.55
"8",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,4,"Made Shot","2PT Field Goal",1,-0.4,6.95
"9",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",7,12,"Made Shot","3PT Field Goal",32,3.2,37.55
"10",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",6,30,"Made Shot","2PT Field Goal",15,15.3,7.05
"11",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",5,58,"Made Shot","3PT Field Goal",23,23.2,4.35
"12",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",5,16,"Missed Shot","3PT Field Goal",25,18.5,22.85
"13",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",5,15,"Missed Shot","3PT Field Goal",27,-4.9,32.55
"14",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",0,55,"Made Shot","2PT Field Goal",1,-1.2,6.55
"15",22300005,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",0,0,"Made Shot","2PT Field Goal",3,-2.9,6.15
"16",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",10,41,"Missed Shot","3PT Field Goal",27,-17.6,26.75
"17",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",8,31,"Missed Shot","3PT Field Goal",26,-18.8,24.25
"18",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",6,51,"Made Shot","3PT Field Goal",26,-4.9,31.45
"19",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",5,40,"Made Shot","3PT Field Goal",26,3.3,31.95
"20",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",4,0,"Made Shot","2PT Field Goal",1,-0.7,6.05
"21",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",7,11,"Missed Shot","2PT Field Goal",2,-2.2,6.45
"22",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",5,45,"Missed Shot","3PT Field Goal",28,-4.9,33.65
"23",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",3,24,"Made Shot","2PT Field Goal",19,12.1,20.15
"24",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",2,57,"Made Shot","2PT Field Goal",19,4.7,24.65
"25",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",9,53,"Missed Shot","3PT Field Goal",26,14.8,26.65
"26",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",9,24,"Missed Shot","2PT Field Goal",4,-4.8,5.35
"27",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",6,13,"Made Shot","3PT Field Goal",26,-8,30.95
"28",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",5,57,"Made Shot","2PT Field Goal",20,-9.3,24.05
"29",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",4,53,"Made Shot","3PT Field Goal",23,23.7,4.75
"30",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",4,16,"Missed Shot","3PT Field Goal",30,-9.2,34.75
"31",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",3,3,"Made Shot","3PT Field Goal",27,13.7,29.45
"32",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",5,29,"Missed Shot","3PT Field Goal",26,-9.6,30.05
"33",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",4,50,"Missed Shot","3PT Field Goal",26,4.4,31.45
"34",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",4,37,"Made Shot","3PT Field Goal",25,13.8,26.15
"35",22300051,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",2,49,"Made Shot","3PT Field Goal",26,-17.3,25.25
"36",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",11,2,"Made Shot","2PT Field Goal",1,-1.1,6.35
"37",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",7,42,"Made Shot","3PT Field Goal",25,18.8,22.55
"38",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",6,57,"Missed Shot","2PT Field Goal",17,-8.2,20.75
"39",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",6,16,"Missed Shot","2PT Field Goal",14,10.3,15.25
"40",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",4,9,"Missed Shot","3PT Field Goal",25,-7.5,29.95
"41",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",8,57,"Missed Shot","3PT Field Goal",27,10.7,30.25
"42",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",5,8,"Missed Shot","3PT Field Goal",25,15.9,25.55
"43",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",4,47,"Made Shot","3PT Field Goal",24,-0.5,30.05
"44",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",3,37,"Made Shot","2PT Field Goal",9,0,14.65
"45",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",2,59,"Made Shot","2PT Field Goal",1,-0.6,6.35
"46",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",0,29,"Missed Shot","3PT Field Goal",37,0,42.65
"47",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,35,"Missed Shot","3PT Field Goal",22,-22.7,7.45
"48",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",7,38,"Made Shot","3PT Field Goal",26,15.6,26.35
"49",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",5,40,"Made Shot","2PT Field Goal",2,-2.2,6.55
"50",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",0,18,"Missed Shot","3PT Field Goal",25,-18.3,23.55
"51",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",10,56,"Missed Shot","2PT Field Goal",9,-1.5,14.75
"52",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",8,5,"Missed Shot","2PT Field Goal",10,4.3,14.45
"53",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",3,40,"Made Shot","3PT Field Goal",27,-17.4,26.75
"54",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",2,18,"Missed Shot","3PT Field Goal",26,-6.6,31.25
"55",22300060,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",0,0,"Missed Shot","3PT Field Goal",36,8.9,41.05
"56",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",11,16,"Made Shot","3PT Field Goal",28,18.9,25.95
"57",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",9,5,"Missed Shot","3PT Field Goal",26,-11.3,28.95
"58",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",4,22,"Made Shot","3PT Field Goal",28,14.6,30.05
"59",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",3,13,"Made Shot","2PT Field Goal",5,-4.3,8.35
"60",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",7,11,"Missed Shot","3PT Field Goal",27,-14.5,28.95
"61",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",6,42,"Missed Shot","2PT Field Goal",19,12.8,20.25
"62",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",6,16,"Made Shot","2PT Field Goal",4,3.2,8.55
"63",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",4,51,"Missed Shot","3PT Field Goal",28,2.2,34.05
"64",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",4,22,"Missed Shot","2PT Field Goal",5,-4.3,8.65
"65",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",3,16,"Missed Shot","3PT Field Goal",27,14.7,28.85
"66",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,54,"Made Shot","3PT Field Goal",26,-18.8,23.75
"67",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,40,"Missed Shot","3PT Field Goal",29,-14.1,31.05
"68",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,21,"Made Shot","2PT Field Goal",4,-3.4,8.85
"69",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",7,36,"Missed Shot","3PT Field Goal",25,12.3,27.95
"70",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",1,38,"Made Shot","2PT Field Goal",4,-3.2,8.85
"71",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",0,0,"Missed Shot","3PT Field Goal",36,-20.3,35.25
"72",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",11,0,"Missed Shot","3PT Field Goal",27,-21,22.55
"73",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",2,18,"Missed Shot","3PT Field Goal",28,-15,29.15
"74",22300062,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",0,31,"Made Shot","3PT Field Goal",23,22.7,11.35
"75",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",11,2,"Missed Shot","3PT Field Goal",26,14.6,27.15
"76",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",8,57,"Made Shot","2PT Field Goal",5,4.3,7.95
"77",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",7,44,"Made Shot","3PT Field Goal",27,-13.7,28.85
"78",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",5,56,"Missed Shot","3PT Field Goal",26,11.8,29.15
"79",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",5,16,"Made Shot","2PT Field Goal",17,9.2,19.75
"80",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",7,44,"Made Shot","2PT Field Goal",2,-1.3,7.65
"81",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",6,56,"Made Shot","3PT Field Goal",25,0,30.95
"82",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",4,21,"Made Shot","3PT Field Goal",24,-12.4,26.25
"83",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",2,26,"Missed Shot","3PT Field Goal",27,21.7,21.65
"84",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",10,55,"Made Shot","2PT Field Goal",3,-1.3,8.65
"85",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",9,30,"Made Shot","3PT Field Goal",26,-9.4,29.85
"86",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,36,"Made Shot","3PT Field Goal",26,-17.2,25.65
"87",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,14,"Missed Shot","2PT Field Goal",6,-5.8,6.85
"88",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",6,29,"Made Shot","2PT Field Goal",18,5.3,23.25
"89",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",5,24,"Made Shot","3PT Field Goal",27,5.5,32.15
"90",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",4,52,"Made Shot","2PT Field Goal",4,-3.9,7.95
"91",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",11,44,"Missed Shot","2PT Field Goal",19,-11.3,20.95
"92",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",4,38,"Made Shot","2PT Field Goal",19,-11.4,21.05
"93",22300087,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",0,43,"Made Shot","3PT Field Goal",28,15.8,28.85
"94",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",10,43,"Missed Shot","3PT Field Goal",26,-5.5,31.45
"95",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",9,26,"Missed Shot","3PT Field Goal",24,-9.1,28.35
"96",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",5,28,"Made Shot","3PT Field Goal",25,22.8,15.95
"97",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",1,52,"Missed Shot","3PT Field Goal",25,-4.4,30.65
"98",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",9,10,"Missed Shot","3PT Field Goal",25,13.1,27.15
"99",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",7,16,"Made Shot","3PT Field Goal",27,-23.2,19.25
"100",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",6,46,"Missed Shot","3PT Field Goal",26,5.6,30.85
"101",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",6,19,"Missed Shot","2PT Field Goal",9,-9.2,8.25
"102",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",6,51,"Missed Shot","3PT Field Goal",22,22.2,7.85
"103",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",5,9,"Made Shot","3PT Field Goal",25,-19.9,21.35
"104",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",4,31,"Made Shot","3PT Field Goal",27,19,24.55
"105",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",3,55,"Made Shot","3PT Field Goal",25,15.7,25.85
"106",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",3,19,"Made Shot","3PT Field Goal",25,-21.2,19.25
"107",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",2,41,"Missed Shot","3PT Field Goal",30,14.6,32.35
"108",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",2,14,"Missed Shot","2PT Field Goal",6,-4.3,10.25
"109",22300096,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",0,58,"Missed Shot","3PT Field Goal",28,-11,31.85
"110",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",11,47,"Made Shot","2PT Field Goal",2,-2.5,5.75
"111",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",8,21,"Made Shot","3PT Field Goal",25,20.5,20.35
"112",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",7,58,"Made Shot","3PT Field Goal",25,-12.6,27.55
"113",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",7,24,"Missed Shot","3PT Field Goal",24,19.6,20.55
"114",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",5,49,"Made Shot","2PT Field Goal",23,-19.7,17.95
"115",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",4,44,"Made Shot","3PT Field Goal",24,-0.6,30.05
"116",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",2,39,"Missed Shot","3PT Field Goal",26,-10.9,29.15
"117",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",6,8,"Made Shot","2PT Field Goal",12,-8.8,14.75
"118",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",5,29,"Missed Shot","3PT Field Goal",24,23.2,14.15
"119",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",11,4,"Missed Shot","2PT Field Goal",9,-6.1,12.75
"120",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",10,35,"Made Shot","3PT Field Goal",25,8.5,28.85
"121",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",10,4,"Missed Shot","3PT Field Goal",24,-20.6,18.45
"122",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,51,"Made Shot","3PT Field Goal",25,12.4,27.45
"123",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",6,2,"Made Shot","2PT Field Goal",1,-0.1,6.65
"124",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",4,55,"Made Shot","2PT Field Goal",2,-2.2,6.25
"125",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",9,19,"Made Shot","2PT Field Goal",10,-1.2,15.75
"126",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",8,43,"Made Shot","3PT Field Goal",28,19.9,25.85
"127",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",7,59,"Made Shot","2PT Field Goal",21,21.1,4.35
"128",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",7,1,"Missed Shot","3PT Field Goal",28,19.4,26.05
"129",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",5,48,"Missed Shot","3PT Field Goal",25,-18.1,22.85
"130",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",5,8,"Made Shot","2PT Field Goal",2,-2.7,6.55
"131",22300108,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",4,39,"Made Shot","3PT Field Goal",31,-1.2,36.55
"132",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",9,51,"Made Shot","2PT Field Goal",4,-4,7.85
"133",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",8,7,"Missed Shot","3PT Field Goal",26,-10.2,30.15
"134",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",7,40,"Missed Shot","2PT Field Goal",21,12.5,22.45
"135",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",6,19,"Made Shot","3PT Field Goal",31,11.4,34.35
"136",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",4,32,"Missed Shot","3PT Field Goal",26,-12,28.85
"137",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",2,15,"Made Shot","3PT Field Goal",27,8.8,31.65
"138",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",10,27,"Missed Shot","3PT Field Goal",24,18.6,21.65
"139",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",6,8,"Made Shot","3PT Field Goal",26,-3.6,31.35
"140",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",4,30,"Missed Shot","3PT Field Goal",25,-0.5,31.05
"141",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",6,27,"Missed Shot","2PT Field Goal",5,-5.3,6.65
"142",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",6,1,"Made Shot","2PT Field Goal",5,-4.4,7.65
"143",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",4,2,"Made Shot","3PT Field Goal",27,-13.8,29.45
"144",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",3,37,"Missed Shot","3PT Field Goal",27,-15,28.85
"145",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",3,1,"Missed Shot","3PT Field Goal",26,8.8,30.25
"146",22300126,"Home",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",0,33,"Made Shot","2PT Field Goal",7,-3.6,11.35
"147",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",8,45,"Missed Shot","3PT Field Goal",26,-4.2,31.25
"148",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",8,19,"Made Shot","3PT Field Goal",27,21,22.75
"149",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",7,26,"Missed Shot","3PT Field Goal",27,20.6,23.05
"150",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",6,18,"Made Shot","3PT Field Goal",26,-4.5,30.95
"151",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",4,22,"Made Shot","3PT Field Goal",26,-15.9,26.15
"152",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",5,44,"Made Shot","3PT Field Goal",27,14.6,28.05
"153",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",4,37,"Missed Shot","2PT Field Goal",0,-0.7,5.45
"154",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",0,51,"Missed Shot","2PT Field Goal",2,-0.5,7.85
"155",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",11,2,"Missed Shot","3PT Field Goal",26,6.7,30.55
"156",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",10,14,"Made Shot","3PT Field Goal",25,-23.5,15.55
"157",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",9,23,"Missed Shot","3PT Field Goal",25,22.1,17.95
"158",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",6,27,"Made Shot","3PT Field Goal",25,10.8,27.85
"159",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",5,4,"Made Shot","3PT Field Goal",26,-19.5,23.15
"160",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",4,30,"Missed Shot","2PT Field Goal",8,5.6,11.15
"161",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",4,20,"Made Shot","2PT Field Goal",9,-6.2,11.85
"162",22300142,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",2,38,"Missed Shot","2PT Field Goal",22,-20.3,13.95
"163",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",11,26,"Made Shot","3PT Field Goal",27,-9.6,30.55
"164",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",9,41,"Made Shot","3PT Field Goal",26,-5.4,31.65
"165",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",8,15,"Made Shot","2PT Field Goal",2,-0.6,7.55
"166",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",6,51,"Missed Shot","3PT Field Goal",26,4.8,31.45
"167",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",6,16,"Missed Shot","2PT Field Goal",16,-1.1,21.45
"168",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",5,23,"Made Shot","2PT Field Goal",2,-0.6,7.35
"169",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",4,55,"Made Shot","3PT Field Goal",29,0.4,34.35
"170",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",4,29,"Made Shot","3PT Field Goal",27,3.8,32.95
"171",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",3,56,"Missed Shot","2PT Field Goal",16,-0.6,21.75
"172",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",7,9,"Made Shot","3PT Field Goal",27,-14.3,28.85
"173",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",6,5,"Missed Shot","3PT Field Goal",28,16.4,28.75
"174",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",4,55,"Missed Shot","3PT Field Goal",26,14.8,27.35
"175",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",3,40,"Missed Shot","2PT Field Goal",6,1.2,11.95
"176",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",0,44,"Missed Shot","3PT Field Goal",25,-23.2,14.85
"177",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",11,8,"Missed Shot","3PT Field Goal",24,23.3,12.95
"178",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",10,41,"Missed Shot","2PT Field Goal",5,5.5,6.35
"179",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",8,14,"Missed Shot","3PT Field Goal",28,-11,31.85
"180",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",7,39,"Made Shot","3PT Field Goal",26,-16.2,26.25
"181",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",6,19,"Made Shot","2PT Field Goal",17,15.6,12.05
"182",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q3",5,56,"Missed Shot","3PT Field Goal",28,-2.8,34.05
"183",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",6,54,"Made Shot","3PT Field Goal",23,-23.5,7.85
"184",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",4,19,"Made Shot","2PT Field Goal",22,-9.7,25.05
"185",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",3,22,"Missed Shot","3PT Field Goal",29,-7.7,34.15
"186",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",2,7,"Missed Shot","3PT Field Goal",29,-6,33.65
"187",22300145,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q4",0,29,"Made Shot","2PT Field Goal",0,-0.4,5.35
"188",22300169,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",9,39,"Missed Shot","3PT Field Goal",25,-19.9,21.55
"189",22300169,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q1",3,52,"Missed Shot","3PT Field Goal",24,-24,2.75
"190",22300169,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",6,40,"Missed Shot","3PT Field Goal",25,21.8,18.45
"191",22300169,"Away",201939,"Stephen Curry",1610612744,"Golden State Warriors","Q2",6,20,"Made Shot","3PT Field Goal",27,7.7,31.25
